,,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_price_gwei,gas_used,gas_used,gas_used,gas_used,gas_used,gas_used,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,gasPrice_eth,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd,tcost_usd
,,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min,count,max,std,skew,mean,min
block_number,timestamp,,,,,,,,,,,,,,,,,,,,,,,,
18937970,2024-01-05 01:59:59,1224,127.37185534,9.95800046203979,7.3963776850761995,31.257059937411768,28.005071254,1224,1560485,286914.1844489407,3.3361329152052828,140949.93464052287,21000,1224,1.2737185534e-07,9.95800046203979e-09,0.0,3.125705993741176e-08,2.8005071254000003e-08,1224,0.05952540287563331,0.008689285555043823,3.6448462221027875,0.004293185402333786,0.0005881064963340001
18937971,2024-01-05 02:00:11,1904,179.537261374,10.545453600416733,11.769623072561307,32.6962786562605,29.537261374,1904,2148512,173909.94159090062,8.510010087408027,74815.73109243698,21000,1904,1.79537261374e-07,1.0545453600416739e-08,0.0,3.269627865626051e-08,2.9537261374000002e-08,1904,0.076352232511324,0.0060716983776241545,8.699198430190549,0.00248342348286392,0.0006204924888540001
18937972,2024-01-05 02:00:23,1360,195.863155012,26.734582496942885,4.010863896084056,39.850857509182354,30.227976447,1360,1159767,117620.67977685481,5.257957326973458,95113.37647058823,21000,1360,1.95863155012e-07,2.67345824969429e-08,0.0,3.9850857509182356e-08,3.0227976447e-08,1360,0.06284461651945787,0.006390591785703519,5.6258785698013405,0.004060188085772945,0.0006347875053870001
18937973,2024-01-05 02:00:47,2688,479.666775245,42.62451481408228,7.015683529070718,41.10358947661607,30.522516338,2688,673784,97677.09776481932,2.8936588941683525,87307.29761904762,21000,2688,4.79666775245e-07,4.26245148140823e-08,0.0,4.1103589476616076e-08,3.0522516338e-08,2688,0.1693914436771203,0.01039905186111486,12.426950231105527,0.004071979086358028,0.0006411828430980001
18937974,2024-01-05 02:00:59,1072,198.521543234,20.31422904215545,6.104802547491949,40.144139690664176,34.168749366,1072,1758862,246217.59641279076,5.197883394464291,125137.67910447762,21000,1072,1.9852154323400002e-07,2.031422904215546e-08,0.0,4.014413969066419e-08,3.4168749366e-08,1072,0.15877978673018064,0.015416731337934718,7.848623992669294,0.005741999309500244,0.000717543736686
18937975,2024-01-05 02:01:11,1224,108.138721254,7.414196762808204,6.576812877426573,37.846729210418296,34.672296788,1224,1455290,185836.8801722156,4.935132327158403,107344.96078431372,21000,1224,1.0813872125400001e-07,7.414196762808206e-09,0.0,3.78467292104183e-08,3.4672296788e-08,1224,0.05047279969260853,0.006763356839592749,4.617312203906082,0.004046931676030316,0.000728118232548
18937976,2024-01-05 02:01:23,896,166.314093544,15.782210566077824,6.551870737570296,39.61760250844643,35.083677521,896,966795,125516.48624470987,4.171183670139098,91684.0625,21000,896,1.66314093544e-07,1.5782210566077822e-08,0.0,3.9617602508446426e-08,3.5083677521e-08,896,0.034015403508915194,0.0049600155644505895,3.3377942220247254,0.0036952938692024484,0.0007367572279409999
18937977,2024-01-05 02:01:35,984,220.052806875,17.13535919947705,9.957487918029678,37.298130206121954,33.700390975,984,1887816,281614.68793773535,4.459520713741689,143891.081300813,21000,984,2.20052806875e-07,1.7135359199477043e-08,0.0,3.7298130206121956e-08,3.3700390975e-08,984,0.0688628513152332,0.010257853671222752,4.2705797029172805,0.005341886099348555,0.0007079182104750001
18937978,2024-01-05 02:01:47,904,46.092344324,2.6074442288044994,2.056448015887441,36.24080750419469,34.458257443,904,1246364,203258.3255774686,4.412779937708604,116583.0796460177,21000,904,4.6092344324000006e-08,2.607444228804503e-09,0.0,3.6240807504194696e-08,3.4458257443e-08,904,0.04466533854980553,0.00720218461212331,4.412915502616413,0.00416254371138306,0.000723623406303
18937979,2024-01-05 02:01:59,864,147.632574614,12.105647717263686,7.42539645251312,37.586376336861115,33.933885465,864,1055757,154962.53196337438,3.322864880594168,119908.19444444444,21000,864,1.47632574614e-07,1.2105647717263684e-08,0.0,3.758637633686111e-08,3.3933885465e-08,864,0.035931512816872,0.005701944630641387,2.9156015192684044,0.004477931900650652,0.0007126115947650001
18937980,2024-01-05 02:02:11,1256,62.5,4.332347580841611,4.614860207015313,35.56784378383439,33.354205625,1256,1327091,151084.55680729751,5.209298683528742,98748.15923566879,21000,1256,6.250000000000001e-08,4.332347580841612e-09,0.0,3.5567843783834394e-08,3.3354205625e-08,1256,0.04824533909708688,0.005290126890404132,5.449330791559069,0.003446714384946969,0.000700438318125
18937981,2024-01-05 02:02:23,944,321.292332581,36.55068316097534,5.563727890170895,42.935453225372875,33.494143472,944,1165532,152717.72831569423,4.495815674606596,114016.55084745762,21000,944,3.21292332581e-07,3.655068316097535e-08,0.0,4.2935453225372884e-08,3.3494143472e-08,944,0.046968883445232874,0.007932798404084123,3.455091016628045,0.005188202960463431,0.0007033770129120001
18937982,2024-01-05 02:02:35,1384,87.676681375,7.054796015335756,4.350375959864,36.267878994988436,33.062614139,1384,1377593,185364.27552690668,4.08893592784062,110013.65317919075,21000,1384,8.767668137500001e-08,7.054796015335765e-09,0.0,3.626787899498844e-08,3.3062614139e-08,1384,0.04568458509958743,0.006483334964774674,3.758528263229675,0.003954606831862458,0.0006943148969189999
18937983,2024-01-05 02:02:47,848,175.939056316,19.4474965031889,5.517089104034371,39.580932005,34.173617712,848,692305,104448.06233025395,3.4280584137591403,85306.55660377358,21000,848,1.75939056316e-07,1.9447496503188917e-08,0.0,3.9580932005e-08,3.4173617712000006e-08,848,0.025735481410106165,0.004428012144033945,2.6458363130892772,0.003490363020145551,0.0007176459719520002
18937984,2024-01-05 02:02:59,896,54.577038559,2.8301833796182785,4.218627772390241,34.246160599,32.477038559,896,961611,111672.60024007874,4.993832110285721,79213.8125,21000,896,5.457703855900001e-08,2.8301833796182806e-09,0.0,3.4246160599e-08,3.2477038559e-08,896,0.031326438625758554,0.003757779083369617,4.746260106585245,0.0026984630067921392,0.000682227809739
18937985,2024-01-05 02:03:11,1480,746.831695253,52.56176389529808,13.335997972717045,37.09479695324865,30.818530113,1480,1880096,175630.37230153952,7.047254419447121,84296.17297297297,21000,1480,7.46831695253e-07,5.256176389529804e-08,0.0,3.709479695324865e-08,3.0818530113e-08,1480,0.15349258416687284,0.012340233138362244,10.272163639599315,0.00355224137648482,0.0006473991323729999
18937986,2024-01-05 02:03:23,936,46.417389021,2.4314547784885012,3.521185001555305,32.1687804455641,30.971285239,936,1063337,122685.40917273871,4.888408773537697,92809.2735042735,21000,936,4.6417389021000004e-08,2.431454778488503e-09,0.0,3.2168780445564104e-08,3.0971285239e-08,936,0.033039247232182545,0.00381389539975291,4.840453969511129,0.002943807171763002,0.000650606990019
18937987,2024-01-05 02:03:35,1136,87.165124595,5.27716002941481,8.276830180010503,31.976972499147887,29.902436505,1136,1840607,373844.10724705906,3.795133105375364,161694.69014084508,21000,1136,8.7165124595e-08,5.277160029414813e-09,0.0,3.1976972499147893e-08,2.9902436505e-08,1136,0.05687924094815854,0.011528903555339564,3.776996000002309,0.005070644688705545,0.000627951166605
18937988,2024-01-05 02:03:47,1088,49.121845296,2.7996543717057323,3.44031901551744,33.42243384946324,31.886125767,1088,1827583,313682.888599869,4.693078231743902,136780.86764705883,21000,1088,4.9121845296e-08,2.799654371705727e-09,0.0,3.342243384946324e-08,3.1886125767e-08,1088,0.06010212438763117,0.0103021907626223,4.691484459484425,0.00452943393744156,0.0006696086411070001
18937989,2024-01-05 02:03:59,408,60.0,4.295478666267853,3.4036929990425904,36.677295033117645,32.843293587,408,1843846,362216.277915755,4.117930621056398,141103.96078431373,21000,408,6.000000000000001e-08,4.2954786662678535e-09,0.0,3.667729503311765e-08,3.2843293587e-08,408,0.0624018215072156,0.012446566369020858,3.942068502539116,0.005042256814120603,0.0006897091653270001
18937990,2024-01-05 02:04:11,2008,130.693904259,7.093245919293126,11.085201322325606,32.63863930167729,30.707467384,2008,1664988,142182.2154027895,6.770710555584726,94558.37848605578,21000,2008,1.30693904259e-07,7.093245919293133e-09,0.0,3.263863930167729e-08,3.0707467384e-08,2008,0.061117492706416386,0.004928327658729769,7.525382358156135,0.003102846251659484,0.0006448568150640001
18937991,2024-01-05 02:04:23,944,311.866886975,25.568887405878606,10.616383146634826,36.51779695068644,32.94249837,944,1147228,145709.54534232095,6.04461786313819,83042.94915254238,21000,944,3.11866886975e-07,2.55688874058786e-08,0.0,3.651779695068644e-08,3.2942498370000004e-08,944,0.037907279320018354,0.005503241570400347,5.143989987278861,0.0030395988654014026,0.00069179246577
18937992,2024-01-05 02:04:35,912,61.434934768,4.014224596569451,3.875955047755938,33.39679617064035,31.514734254,912,1068245,130646.35577526585,4.509713604775912,92526.43859649122,21000,912,6.1434934768e-08,4.014224596569454e-09,0.0,3.339679617064035e-08,3.1514734254000004e-08,912,0.03377228179316423,0.004223460602012407,4.319834521538381,0.0030467117150886915,0.0006635427297179701
18937993,2024-01-05 02:04:47,1384,176.283479219,13.633831503208427,7.589098245955877,34.162121940260114,30.34554129,1384,1812804,188703.34426627713,6.542530983688023,101101.35838150288,21000,1384,1.76283479219e-07,1.3633831503208401e-08,0.0,3.4162121940260114e-08,3.034554129e-08,1384,0.05502864667267716,0.0060312530782164146,5.606876632312066,0.0034637549119489,0.00063725636709
18937994,2024-01-05 02:04:59,984,402.724047914,33.385021581702084,10.873527663326684,35.26197350572358,30.975346562,984,2028281,219770.465736867,6.519501900539412,113209.60975609756,21000,984,4.02724047914e-07,3.338502158170208e-08,0.0,3.526197350572358e-08,3.0975346562000003e-08,984,0.06302953500011993,0.007410791814611779,5.532353850448089,0.0038883786060359125,0.0006504822778020001
18937995,2024-01-05 02:05:11,1448,62.5,3.8166620638772724,3.9294687276433655,32.6568862480663,30.697802811,1448,358350,62306.665833352505,2.0793422565099426,64813.11049723757,21000,1448,6.250000000000001e-08,3.816662063877278e-09,0.0,3.26568862480663e-08,3.0697802811e-08,1448,0.01135890763732185,0.00197153657910283,2.0414401741289194,0.0020897683325194804,0.000644653859031
18937996,2024-01-05 02:05:23,1224,73.758079406,4.291072932802835,6.8385138588550465,31.664568841921565,29.861587756,1224,2713779,349248.1516077217,4.422223576071756,157015.24836601308,21000,1224,7.3758079406e-08,4.2910729328028376e-09,0.0,3.166456884192157e-08,2.9861587756e-08,1224,0.0811757420261024,0.010876957590871159,4.396064786937031,0.004916925684629496,0.000627093342876
18937997,2024-01-05 02:05:35,1168,89.614763268,10.522107373812796,4.472518730022032,35.35532548828767,32.107013175,1168,1818827,175997.16760938594,7.433583302711831,90220.11643835617,21000,1168,8.9614763268e-08,1.0522107373812791e-08,0.0,3.535532548828767e-08,3.2107013175e-08,1168,0.06931006445204574,0.006536605821378754,7.703554703102093,0.0032417955061245615,0.0006742473047310001
18937998,2024-01-05 02:05:47,1160,57.117013174,3.7930796428940745,3.8806119237578915,33.38256254964828,31.617952996,1160,1087359,116335.7316985321,5.438392820024143,78796.68965517242,21000,1160,5.7117013174000005e-08,3.793079642894077e-09,0.0,3.338256254964828e-08,3.1617952996e-08,1160,0.03448880165177756,0.0037975435525818167,4.991711914836763,0.0026442361659092936,0.000663977012916
18937999,2024-01-05 02:05:59,1240,60.0,2.9961660099176255,6.235664256787734,32.16652889749032,30.676138491,1240,1806565,281428.9344336231,5.088971528748877,110524.03225806452,21000,1240,6.000000000000001e-08,2.9961660099176246e-09,0.0,3.2166528897490324e-08,3.0676138491e-08,1240,0.06445126313299342,0.010026960275613608,5.222941150758094,0.003723939710495076,0.000644408908311
18938000,2024-01-05 02:06:11,1776,94.883886511,4.793931431990564,10.003084362827643,33.090305855,31.220953101,1776,1039581,91266.82346191775,6.558407765945485,63564.39189189189,21000,1776,9.488388651100001e-08,4.793931431990565e-09,0.0,3.3090305855e-08,3.1220953101000004e-08,1776,0.032560667745690684,0.002946984532891059,6.095036602065515,0.002095640542044705,0.0006556400151210001
18938001,2024-01-05 02:06:23,936,60.0,5.169348903448003,3.55406406924201,33.49586307952137,30.989734625,936,461132,74606.98995212535,2.8688017252308273,69115.7094017094,21000,936,6.000000000000001e-08,5.169348903448003e-09,0.0,3.349586307952137e-08,3.0989734625000005e-08,936,0.0143364715070955,0.00245993282822887,2.6218130838049505,0.0022969390023177797,0.0006507844271250001
18938002,2024-01-05 02:06:35,2056,79.204348353,4.353341729292837,8.259438385197832,31.243516342953306,29.204348353,2056,1180179,161857.23806102423,5.247988001509191,76937.0233463035,21000,2056,7.9204348353e-08,4.3533417292928344e-09,0.0,3.124351634295331e-08,2.9204348353e-08,2056,0.03452162199769483,0.004795261523103277,5.0647155852814825,0.00235875639967259,0.000615391315413
18938003,2024-01-05 02:06:47,1576,250.302124148,22.141454670603522,8.121034974063766,34.79950774686294,30.365906285,1576,6545123,486835.64721817477,11.952547616860528,116774.05076142131,21000,1576,2.50302124148e-07,2.2141454670603514e-08,0.0,3.479950774686295e-08,3.0365906285e-08,1576,0.19881404287179807,0.015002272783436944,11.403274021722126,0.003979991628194284,0.0006376840319850001
18938004,2024-01-05 02:06:59,1032,533.0,44.184785947977275,10.928280117193644,38.25608762451163,32.391435722,1032,991135,124947.61871546313,4.773965854068905,87220.21705426357,21000,1032,5.33e-07,4.418478594797724e-08,0.0,3.8256087624511635e-08,3.2391435722e-08,1032,0.03220339914432447,0.0044676042815139875,3.897925186370538,0.003172112899105071,0.000680220150162
18938005,2024-01-05 02:07:11,1248,1124.0817159,87.26810555783337,12.28038511674027,41.122621354038465,31.379583416,1248,962210,118539.16091030613,4.340929601581175,83058.86538461539,21000,1248,1.1240817159e-06,8.726810555783335e-08,0.0,4.112262135403846e-08,3.1379583416e-08,1248,0.1357474802572317,0.011328368421354327,10.329018792964463,0.0036587686553085385,0.0006589712517359999
18938006,2024-01-05 02:07:23,984,46.845393863,2.7555262942754446,2.886372967320536,32.42270043995122,30.845393863,984,1781780,207812.35141092903,5.1251690270826975,125052.75609756098,21000,984,4.6845393863e-08,2.755526294275441e-09,0.0,3.2422700439951224e-08,3.084539386300001e-08,984,0.06386860587721614,0.007141714392006776,5.546928410121504,0.004110000573582521,0.0006477532711230002
18938007,2024-01-05 02:07:35,1072,48.653854294,3.7862494694884963,1.4611461945301307,33.73538540062686,30.943453683,1072,1067354,140027.33762904216,3.6773221980621478,102308.13432835821,21000,1072,4.8653854294e-08,3.7862494694884985e-09,0.0,3.373538540062687e-08,3.0943453683000004e-08,1072,0.03303279062838002,0.004547226488949133,3.4204708161330326,0.0033846484125837485,0.0006500225273430001
18938008,2024-01-05 02:07:47,776,64.386907366,5.502909859731781,4.204766075163448,33.029233271051545,30.610628474,776,1065531,145920.577400705,3.60006048342778,107419.73195876289,21000,776,6.438690736600001e-08,5.50290985973178e-09,0.0,3.3029233271051545e-08,3.0610628474000004e-08,776,0.0327231266685297,0.004977161900586545,3.2277788487534735,0.0036203622529089666,0.0006430331979540001
18938009,2024-01-05 02:07:59,832,50.0,3.171002435037504,4.168728694928259,30.76052871566346,29.442249866,832,1231026,201222.41438745288,4.111959629447107,114471.20192307692,21000,832,5.0000000000000004e-08,3.171002435037505e-09,0.0,3.0760528715663466e-08,2.9442249866000003e-08,832,0.036311088633085416,0.005956514571764057,4.041677928584967,0.003472406532052305,0.000618497247186
18938010,2024-01-05 02:08:11,1200,62.5,4.34572960522257,3.515830376337906,31.196683852573333,28.682886399,1200,1836164,210941.74757869483,6.0386107261443955,94169.18,21000,1200,6.250000000000001e-08,4.345729605222568e-09,0.0,3.1196683852573336e-08,2.8682886399e-08,1200,0.05268484506193343,0.00606839887091697,5.96290925937111,0.0028269159480574474,0.000602550614379
18938011,2024-01-05 02:08:23,904,417.662284066,43.55796520362322,7.6419690906000035,36.34585666862832,28.473830465,904,1169782,189543.61710135525,4.431699356701998,111972.9557522124,21000,904,4.1766228406600004e-07,4.355796520362321e-08,0.0,3.634585666862832e-08,2.8473830465e-08,904,0.04398735643326299,0.006618520882863336,4.257254680287907,0.0037397242141436297,0.0005995165004405751
18938012,2024-01-05 02:08:35,1120,1017.0,116.54415026287175,8.175327501242597,43.8260965078,27.91691651,1120,1663306,221023.64243453467,5.350720170827654,117283.87142857142,21000,1120,1.017e-06,1.1654415026287181e-07,0.0,4.3826096507800006e-08,2.791691651e-08,1120,0.24707522145442118,0.021829099348807147,9.903331716429655,0.005470469926425078,0.00058625524671
18938013,2024-01-05 02:08:47,776,474.597712409,48.12707361354983,8.014761992877762,38.27616224005155,28.247206667,776,1226941,166283.3900174823,4.000828489626806,116776.26804123711,21000,776,4.74597712409e-07,4.812707361354982e-08,0.0,3.827616224005155e-08,2.8247206667000003e-08,776,0.050033989233006414,0.007346180003767884,3.7072097343151427,0.0045227552008149366,0.0005931913400070001
18938014,2024-01-05 02:08:59,912,159.638274065,13.6473497356215,7.876819910695795,30.97273332072807,27.382676897,912,7958484,738901.6904511604,10.385590869130516,149673.40350877194,21000,912,1.59638274065e-07,1.3647349735621506e-08,0.0,3.097273332072807e-08,2.7382676897e-08,912,0.21872044436194416,0.02055463717939623,9.995894292943264,0.004523938072945026,0.0005755015249200001
18938015,2024-01-05 02:09:11,1056,60.475952894,5.218337993308367,3.8664696211859537,30.12278082360606,27.85337781,1056,1244033,120665.41833677878,7.2215803139789685,73645.34090909091,21000,1056,6.0475952894e-08,5.218337993308362e-09,0.0,3.012278082360606e-08,2.7853377810000004e-08,1056,0.03473946384506128,0.0034162242328084217,6.896030349430406,0.0021745253545950556,0.0005851309340100001
18938016,2024-01-05 02:09:23,1088,43.245476868,2.4553903420484584,3.6324607730203855,27.94138330067647,26.628104239,1088,421446,73209.16861265598,1.99486384908697,78664.77205882352,21000,1088,4.3245476868e-08,2.4553903420484594e-09,0.0,2.794138330067647e-08,2.6628104239e-08,1088,0.011226522479109595,0.0020123477431481748,1.8562641815642476,0.0021898812633353434,0.000559190189019
18938017,2024-01-05 02:09:35,2144,110.503122636,6.178026836367884,9.828091000899073,28.400117391738803,25.68327746,2144,1292091,124502.71269977184,6.722239817258959,63746.35820895522,21000,2144,1.1050312263600001e-07,6.178026836367889e-09,0.0,2.8400117391738806e-08,2.568327746e-08,2144,0.033594366,0.003355099088492912,6.23637037850738,0.0017720195870139191,0.00053935512666
18938018,2024-01-05 02:09:47,928,55.72675562,3.782141904186206,5.325403511474673,27.770573094068965,26.119447056,928,1841641,290747.3186141274,5.159333650814439,124983.1551724138,21000,928,5.5726755620000004e-08,3.78214190418621e-09,0.0,2.7770573094068965e-08,2.6119447056e-08,928,0.0499442855956589,0.007868884890968805,5.180503585553677,0.00340494488232096,0.000548718388176
18938019,2024-01-05 02:09:59,776,83.869328861,8.999594444428977,4.412675416653369,29.31427760576289,26.010190715,776,1886892,309361.29016207124,4.972614224325461,139150.25773195876,21000,776,8.386932886100001e-08,8.999594444428977e-09,0.0,2.931427760576289e-08,2.6010190715000003e-08,776,0.0492817135709604,0.008402694956648998,4.621181444295136,0.004071761989827713,0.000546424005015
18938020,2024-01-05 02:10:11,1424,191.889673414,13.278429552404095,10.514871726151691,29.49794105619101,25.684537709,1424,1832864,243688.29740392673,5.816342447863929,113365.20224719102,21000,1424,1.91889673414e-07,1.3278429552404095e-08,0.0,2.9497941056191013e-08,2.5684537709e-08,1424,0.048909128523468584,0.006607598853959076,5.536209517237613,0.0032127005031022493,0.000540425291889
18938021,2024-01-05 02:10:23,624,52.04038143,3.7297165316640766,3.9759864831219134,28.57133190071795,26.801040833,624,1759072,357568.27086457616,3.654829186434084,165559.33333333334,21000,624,5.204038143e-08,3.729716531664077e-09,0.0,2.857133190071795e-08,2.6801040833e-08,624,0.05432445094093877,0.010272882268158992,3.7704862976241826,0.004682001011911677,0.000562821857493
18938022,2024-01-05 02:10:35,1000,172.003325171,18.817773787042803,5.663114833502482,31.479171424792,26.327205415,1000,1821568,177369.90952916883,7.503490486505457,101688.808,21000,1000,1.7200332517100001e-07,1.881777378704281e-08,0.0,3.1479171424792004e-08,2.6327205415000005e-08,1000,0.049778362913390724,0.005365822696849827,5.845779003545383,0.0032062085545944983,0.000553081313715
18938023,2024-01-05 02:10:47,896,52.67441083,3.817474240309941,3.4761170654627906,27.932279434839284,25.825036131,896,1217090,149030.4554855787,4.478005090382714,106422.63392857143,21000,896,5.2674410830000005e-08,3.817474240309939e-09,0.0,2.7932279434839287e-08,2.5825036131000004e-08,896,0.03151518219620925,0.0039593317346782045,4.20752270461912,0.0029153426187827057,0.000542535758751
18938024,2024-01-05 02:10:59,1016,51.670072262,3.2044817171779845,5.208919029567116,26.791871784165355,25.172050424,1016,330532,64446.91942050472,1.780154238877428,68677.90551181103,21000,1016,5.1670072262e-08,3.2044817171779864e-09,0.0,2.679187178416536e-08,2.5172050424e-08,1016,0.008449075650745569,0.0016809274577484158,1.7185878093558022,0.001817156652266238,0.000530083058904
18938025,2024-01-05 02:11:11,1776,179.394779655,15.11743064048887,8.678907587659653,27.93380007973874,23.84567553,1776,1857596,187622.92085588563,6.032666185218683,104000.02702702703,21000,1776,1.79394779655e-07,1.5117430640488867e-08,0.0,2.793380007973874e-08,2.3845675530000003e-08,1776,0.04431420744182588,0.0050415651708958925,5.106229701075355,0.0028776717331980032,0.000501943479639
18938026,2024-01-05 02:11:23,1088,35.452875253,2.478655521702872,1.6718261810689272,27.46316595560294,25.452875253,1088,988494,104480.19382147718,5.174157681741139,84143.17647058824,21000,1088,3.5452875253e-08,2.4786555217028726e-09,0.0,2.7463165955602943e-08,2.5452875253e-08,1088,0.02525886387033898,0.0027332474212603585,4.876944313496468,0.002269068348149697,0.000534510380313
18938027,2024-01-05 02:11:35,1376,199.596246441,15.463438851674427,8.89760338774631,28.275521503877904,24.698509724,1376,1013274,124133.03901555143,4.342741874017628,90140.34302325582,21000,1376,1.9959624644100003e-07,1.546343885167441e-08,0.0,2.827552150387791e-08,2.4698509724000003e-08,1376,0.17200246456302465,0.013255712099604088,12.045052834067357,0.0033089032592272067,0.000518878704204
18938028,2024-01-05 02:11:47,952,40.0,2.127765371316626,3.0664800312555873,26.133817426042018,24.802272073,952,836298,142813.0936284341,3.411510140005455,101383.64705882352,21000,952,4e-08,2.12776537131663e-09,0.0,2.613381742604202e-08,2.4802272073000003e-08,952,0.020937305278179996,0.0036359986182908123,3.4255103798289186,0.00260979699721583,0.0005210577135330001
18938029,2024-01-05 02:11:59,920,128.087262717,11.642117662360029,6.956149051578469,27.773382306034783,24.195578322,920,1706188,203308.69554370735,5.767693564247489,100623.24347826088,21000,920,1.28087262717e-07,1.1642117662360025e-08,0.0,2.7773382306034783e-08,2.4195578322e-08,920,0.04981314538605654,0.006099629011344158,5.354049782935628,0.002897923064810976,0.000508317144762
18938030,2024-01-05 02:12:11,2080,237.477537255,13.48970673162735,14.435212075219033,27.937221330415383,23.504325369,2080,793708,95862.32550993486,3.9298583926485513,65585.69230769231,21000,2080,2.37477537255e-07,1.3489706731627376e-08,0.0,2.7937221330415385e-08,2.3504325369e-08,2080,0.03473441450906532,0.0033320358803834065,6.132240729945643,0.0018348427871943843,0.000493590832749
18938031,2024-01-05 02:12:23,640,90.0,7.742748863469965,6.886035692419631,26.7694251507,23.916304176,640,242403,60198.77629460259,1.1327469328322899,73510.4875,21000,640,9.000000000000001e-08,7.74274886346996e-09,0.0,2.6769425150700005e-08,2.3916304176e-08,640,0.006041649164895744,0.0014551311667648297,1.1044968350663105,0.0018770974796308965,0.000502242387696
18938032,2024-01-05 02:12:35,1704,66.199511765,4.633566977185314,5.5102942114272295,24.036202084713615,22.089592204,1704,821227,100229.17591652124,3.608761172305355,75723.4131455399,21000,1704,6.6199511765e-08,4.633566977185314e-09,0.0,2.4036202084713617e-08,2.2089592204e-08,1704,0.018198055426914307,0.0023966381279323583,3.3508907635780023,0.001813161246905964,0.000463881436284
18938033,2024-01-05 02:12:47,1432,100.03592971,7.080824018448784,8.816749160222285,24.326417805743016,22.297434465,1432,1115233,119638.37760751577,5.712484994680348,64640.58659217877,21000,1432,1.0003592971000001e-07,7.080824018448784e-09,0.0,2.432641780574302e-08,2.2297434465e-08,1432,0.024948369311618677,0.0027205262804870936,5.589884138244929,0.0015216898738099954,0.00046824612376499995
18938034,2024-01-05 02:12:59,1312,137.069152631,13.043170665828752,6.264854388443365,25.484711795457315,21.660223029,1312,5003368,420247.2952718706,9.91193607688901,143838.13414634147,21000,1312,1.3706915263100002e-07,1.304317066582876e-08,0.0,2.548471179545732e-08,2.1660223029e-08,1312,0.11610101207287293,0.009819155563721628,9.572520572890022,0.003608200028826757,0.000455074683609
18938035,2024-01-05 02:13:11,1200,157.511342732,12.658444946698467,8.493450648111859,26.1916292468,23.21063544,1200,1231735,140247.87218240974,4.883006899261886,89322.94666666667,21000,1200,1.57511342732e-07,1.2658444946698466e-08,0.0,2.6191629246800004e-08,2.321063544e-08,1200,0.028661195607463743,0.003534686095023377,4.331411079959209,0.0022853352456006677,0.00048742334424
18938036,2024-01-05 02:13:23,872,427.956291754,38.69898979884688,10.122387473702188,28.55130857210092,22.90085895,872,468855,87486.91469490154,1.774907076465032,88477.66055045872,21000,872,4.2795629175400006e-07,3.869898979884686e-08,0.0,2.855130857210092e-08,2.290085895e-08,872,0.04679830437217517,0.004792508079017696,7.334507461302097,0.0026023737586034603,0.00048091803795
18938037,2024-01-05 02:13:35,920,52.122412252,4.090976265843775,3.7177650808507177,24.014228296913043,21.878729684,920,605560,104958.8601123351,2.087271242314352,96013.33913043479,21000,920,5.2122412252e-08,4.090976265843779e-09,0.0,2.4014228296913045e-08,2.1878729684e-08,920,0.014310634014127601,0.002410652039728178,2.060694309657413,0.002257477213439814,0.000459453323364
18938038,2024-01-05 02:13:47,1128,268.798199233,21.161860273801036,10.958110630837988,24.845572221106384,21.157011288,1128,1837719,178936.1891261314,6.542143466836127,119405.1134751773,21000,1128,2.68798199233e-07,2.116186027380101e-08,0.0,2.4845572221106386e-08,2.1157011288000002e-08,1128,0.04806923662717207,0.005021227211515911,6.181998830079438,0.0029639100246030836,0.00044534723704800006
18938039,2024-01-05 02:13:59,768,46.44127088,3.3273709105883507,4.622666718096568,23.236673818916667,21.490734894,768,1353701,201095.6952389519,4.853206229579142,107894.61458333333,21000,768,4.644127088e-08,3.327370910588352e-09,0.0,2.3236673818916668e-08,2.1490734894e-08,768,0.029092029316742693,0.004331044313220641,4.798502429736596,0.0024034973798919023,0.000451305432774
18938040,2024-01-05 02:14:11,2000,142.406162057,10.199914428983707,8.0023901457588,23.839727812588,20.649767523,2000,528021,89313.8721357582,1.74679958450242,92116.124,21000,2000,1.42406162057e-07,1.0199914428983712e-08,0.0,2.3839727812588e-08,2.0649767523000002e-08,2000,0.02140450059413944,0.0024364864324613864,3.0240659874529894,0.002198181958155939,0.000433645117983
18938041,2024-01-05 02:14:23,896,71.018116845,5.284277827541225,6.702465709073814,24.09486463770536,22.031414386,896,1207055,140222.86466055855,5.314892919755214,91634.13392857143,21000,896,7.1018116845e-08,5.284277827541221e-09,0.0,2.409486463770536e-08,2.2031414386e-08,896,0.026661641387810707,0.0032020889359088956,4.783682534112,0.002193554787529491,0.00046265970210600005
18938042,2024-01-05 02:14:35,1072,61.979302569,6.208527215233232,4.278467521506132,23.831245933514925,21.161728526,1072,533623,70554.59011764977,2.6377758398671562,72700.16417910448,21000,1072,6.1979302569e-08,6.20852721523322e-09,0.0,2.3831245933514927e-08,2.1161728526000003e-08,1072,0.011345747360696073,0.001611349014001942,2.482535448485873,0.0016765353727337627,0.00044439629904600005
